ID,Label,Duration,SampleRate,Path,Attack,Speaker,Proportion,AudioChannel,AudioEncoding,AudioBitSample,Language
VoiceMOS-699-sys372fe-utt79b5c9f,fake,1.37,16000,main/DATA/wav/sys372fe-utt79b5c9f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-700-sys372fe-utt7a4bf54,fake,3.03,16000,main/DATA/wav/sys372fe-utt7a4bf54.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-701-sys372fe-utt7c5409b,fake,3.85,16000,main/DATA/wav/sys372fe-utt7c5409b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-702-sys372fe-utt8e4ab69,fake,4.69,16000,main/DATA/wav/sys372fe-utt8e4ab69.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-703-sys372fe-utt8ee8095,fake,3.9,16000,main/DATA/wav/sys372fe-utt8ee8095.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-704-sys372fe-utt9972977,fake,3.79,16000,main/DATA/wav/sys372fe-utt9972977.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-705-sys372fe-utt9cc4c80,fake,2.48,16000,main/DATA/wav/sys372fe-utt9cc4c80.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-706-sys372fe-utt9d1dace,fake,4.93,16000,main/DATA/wav/sys372fe-utt9d1dace.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-707-sys372fe-utta6f3d09,fake,2.75,16000,main/DATA/wav/sys372fe-utta6f3d09.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-708-sys372fe-utta8e2b33,fake,1.8,16000,main/DATA/wav/sys372fe-utta8e2b33.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-709-sys372fe-uttacf325e,fake,1.59,16000,main/DATA/wav/sys372fe-uttacf325e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-710-sys372fe-uttcae479f,fake,3.02,16000,main/DATA/wav/sys372fe-uttcae479f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-711-sys372fe-uttcde2830,fake,4.57,16000,main/DATA/wav/sys372fe-uttcde2830.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-712-sys372fe-uttcfce346,fake,1.14,16000,main/DATA/wav/sys372fe-uttcfce346.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-713-sys372fe-uttd3a4a4e,fake,3.96,16000,main/DATA/wav/sys372fe-uttd3a4a4e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-714-sys372fe-uttd8bdda4,fake,1.9,16000,main/DATA/wav/sys372fe-uttd8bdda4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-715-sys372fe-utte0675f7,fake,2.2,16000,main/DATA/wav/sys372fe-utte0675f7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-716-sys372fe-utte1f8a12,fake,1.94,16000,main/DATA/wav/sys372fe-utte1f8a12.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-717-sys372fe-utted37aa4,fake,3.32,16000,main/DATA/wav/sys372fe-utted37aa4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-718-sys372fe-uttf7761f0,fake,2.06,16000,main/DATA/wav/sys372fe-uttf7761f0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-719-sys372fe-uttf93efce,fake,5.05,16000,main/DATA/wav/sys372fe-uttf93efce.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-720-sys372fe-uttfccd795,fake,1.51,16000,main/DATA/wav/sys372fe-uttfccd795.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-721-sys372fe-uttfe83f07,fake,4.23,16000,main/DATA/wav/sys372fe-uttfe83f07.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-722-sys38b22-utt01a66af,fake,2.23,16000,main/DATA/wav/sys38b22-utt01a66af.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-723-sys38b22-utt11f108c,fake,1.5,16000,main/DATA/wav/sys38b22-utt11f108c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-724-sys38b22-utt206ec90,fake,4.5,16000,main/DATA/wav/sys38b22-utt206ec90.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-725-sys38b22-utt249a1c2,fake,2.44,16000,main/DATA/wav/sys38b22-utt249a1c2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-726-sys38b22-utt27d8632,fake,3.49,16000,main/DATA/wav/sys38b22-utt27d8632.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-727-sys38b22-utt339097e,fake,1.65,16000,main/DATA/wav/sys38b22-utt339097e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-728-sys38b22-utt3993e3b,fake,1.45,16000,main/DATA/wav/sys38b22-utt3993e3b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-729-sys38b22-utt3c6d89e,fake,2.58,16000,main/DATA/wav/sys38b22-utt3c6d89e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-730-sys38b22-utt4e46745,fake,2.12,16000,main/DATA/wav/sys38b22-utt4e46745.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-731-sys38b22-utt5252fce,fake,0.95,16000,main/DATA/wav/sys38b22-utt5252fce.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-732-sys38b22-utt5adc78c,fake,1.94,16000,main/DATA/wav/sys38b22-utt5adc78c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-733-sys38b22-utt5bc6f2d,fake,1.04,16000,main/DATA/wav/sys38b22-utt5bc6f2d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-734-sys38b22-utt6109d16,fake,3.23,16000,main/DATA/wav/sys38b22-utt6109d16.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-735-sys38b22-utt65348ca,fake,1.1,16000,main/DATA/wav/sys38b22-utt65348ca.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-736-sys38b22-utt697e5e0,fake,0.87,16000,main/DATA/wav/sys38b22-utt697e5e0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-737-sys38b22-utt6cf70a7,fake,4.52,16000,main/DATA/wav/sys38b22-utt6cf70a7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-738-sys38b22-utt6dc0726,fake,3.28,16000,main/DATA/wav/sys38b22-utt6dc0726.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-739-sys38b22-utt72cd793,fake,3.62,16000,main/DATA/wav/sys38b22-utt72cd793.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-740-sys38b22-utt82662bd,fake,1.01,16000,main/DATA/wav/sys38b22-utt82662bd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-741-sys38b22-utt8ec972b,fake,3.45,16000,main/DATA/wav/sys38b22-utt8ec972b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-742-sys38b22-utt95f1bee,fake,2.13,16000,main/DATA/wav/sys38b22-utt95f1bee.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-743-sys38b22-utta000856,fake,2.78,16000,main/DATA/wav/sys38b22-utta000856.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-744-sys38b22-utta22ca02,fake,1.63,16000,main/DATA/wav/sys38b22-utta22ca02.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-745-sys38b22-uttb5d6dba,fake,2.3,16000,main/DATA/wav/sys38b22-uttb5d6dba.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-746-sys38b22-uttb8857ed,fake,4.97,16000,main/DATA/wav/sys38b22-uttb8857ed.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-747-sys38b22-uttbc39827,fake,4.41,16000,main/DATA/wav/sys38b22-uttbc39827.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-748-sys38b22-uttbf3cb41,fake,3.02,16000,main/DATA/wav/sys38b22-uttbf3cb41.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-749-sys38b22-uttd00e331,fake,1.88,16000,main/DATA/wav/sys38b22-uttd00e331.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-750-sys38b22-uttd913b44,fake,1.75,16000,main/DATA/wav/sys38b22-uttd913b44.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-751-sys38b22-uttd9cfc40,fake,3.17,16000,main/DATA/wav/sys38b22-uttd9cfc40.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-752-sys38b22-uttdfcde28,fake,3.15,16000,main/DATA/wav/sys38b22-uttdfcde28.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-753-sys38b22-utte24a5d4,fake,3.15,16000,main/DATA/wav/sys38b22-utte24a5d4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-754-sys38b22-utte645da0,fake,3.23,16000,main/DATA/wav/sys38b22-utte645da0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-755-sys38b22-uttee8a798,fake,0.85,16000,main/DATA/wav/sys38b22-uttee8a798.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-756-sys38b22-uttef9071c,fake,1.8,16000,main/DATA/wav/sys38b22-uttef9071c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-757-sys38b22-uttf494ff7,fake,3.13,16000,main/DATA/wav/sys38b22-uttf494ff7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-758-sys38b22-uttf654b6d,fake,1.32,16000,main/DATA/wav/sys38b22-uttf654b6d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-759-sys38b22-uttfab9797,fake,1.68,16000,main/DATA/wav/sys38b22-uttfab9797.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-760-sys3d8c6-utt2416f7c,fake,3.67,16000,main/DATA/wav/sys3d8c6-utt2416f7c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-761-sys3d8c6-utt2640753,fake,3.08,16000,main/DATA/wav/sys3d8c6-utt2640753.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-762-sys3d8c6-utt2b7f4aa,fake,2.03,16000,main/DATA/wav/sys3d8c6-utt2b7f4aa.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-763-sys3d8c6-utt34d2967,fake,2.36,16000,main/DATA/wav/sys3d8c6-utt34d2967.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-764-sys3d8c6-utt370bf3e,fake,3.44,16000,main/DATA/wav/sys3d8c6-utt370bf3e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-765-sys3d8c6-utt48927c8,fake,3.73,16000,main/DATA/wav/sys3d8c6-utt48927c8.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-766-sys3d8c6-utt4a6d2e1,fake,2.0,16000,main/DATA/wav/sys3d8c6-utt4a6d2e1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-767-sys3d8c6-utt5122979,fake,2.8,16000,main/DATA/wav/sys3d8c6-utt5122979.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-768-sys3d8c6-utt52d010e,fake,2.87,16000,main/DATA/wav/sys3d8c6-utt52d010e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-769-sys3d8c6-utt54675a4,fake,4.28,16000,main/DATA/wav/sys3d8c6-utt54675a4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-770-sys3d8c6-utt55f164f,fake,2.71,16000,main/DATA/wav/sys3d8c6-utt55f164f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-771-sys3d8c6-utt61cc766,fake,2.7,16000,main/DATA/wav/sys3d8c6-utt61cc766.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-772-sys3d8c6-utt678aa99,fake,2.24,16000,main/DATA/wav/sys3d8c6-utt678aa99.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-773-sys3d8c6-utt69174f9,fake,2.65,16000,main/DATA/wav/sys3d8c6-utt69174f9.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-774-sys3d8c6-utt695fd21,fake,2.21,16000,main/DATA/wav/sys3d8c6-utt695fd21.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-775-sys3d8c6-utt6bf88e3,fake,3.0,16000,main/DATA/wav/sys3d8c6-utt6bf88e3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-776-sys3d8c6-utt74da18f,fake,2.12,16000,main/DATA/wav/sys3d8c6-utt74da18f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-777-sys3d8c6-utt78693e7,fake,2.1,16000,main/DATA/wav/sys3d8c6-utt78693e7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-778-sys3d8c6-utt7f95ce5,fake,2.71,16000,main/DATA/wav/sys3d8c6-utt7f95ce5.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-779-sys3d8c6-utt86fd3c1,fake,1.97,16000,main/DATA/wav/sys3d8c6-utt86fd3c1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-780-sys3d8c6-utt8706eab,fake,2.4,16000,main/DATA/wav/sys3d8c6-utt8706eab.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-781-sys3d8c6-utt8d04a02,fake,2.6,16000,main/DATA/wav/sys3d8c6-utt8d04a02.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-782-sys3d8c6-utt96b658c,fake,2.27,16000,main/DATA/wav/sys3d8c6-utt96b658c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-783-sys3d8c6-utt98e3fb0,fake,3.61,16000,main/DATA/wav/sys3d8c6-utt98e3fb0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-784-sys3d8c6-utt991964b,fake,3.29,16000,main/DATA/wav/sys3d8c6-utt991964b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-785-sys3d8c6-utt9c990bd,fake,2.45,16000,main/DATA/wav/sys3d8c6-utt9c990bd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-786-sys3d8c6-utta55dd2c,fake,2.6,16000,main/DATA/wav/sys3d8c6-utta55dd2c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-787-sys3d8c6-uttac42f5a,fake,2.24,16000,main/DATA/wav/sys3d8c6-uttac42f5a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-788-sys3d8c6-uttbe23649,fake,2.32,16000,main/DATA/wav/sys3d8c6-uttbe23649.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-789-sys3d8c6-uttc21b529,fake,2.76,16000,main/DATA/wav/sys3d8c6-uttc21b529.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-790-sys3d8c6-uttc6cecb0,fake,3.08,16000,main/DATA/wav/sys3d8c6-uttc6cecb0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-791-sys3d8c6-uttc78ff20,fake,2.27,16000,main/DATA/wav/sys3d8c6-uttc78ff20.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-792-sys3d8c6-uttca6ecb3,fake,2.4,16000,main/DATA/wav/sys3d8c6-uttca6ecb3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-793-sys3d8c6-uttce8daa5,fake,2.76,16000,main/DATA/wav/sys3d8c6-uttce8daa5.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-794-sys3d8c6-utte89d94e,fake,2.0,16000,main/DATA/wav/sys3d8c6-utte89d94e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-795-sys3d8c6-utte95dcd6,fake,2.87,16000,main/DATA/wav/sys3d8c6-utte95dcd6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-796-sys3d8c6-uttea6f13d,fake,2.24,16000,main/DATA/wav/sys3d8c6-uttea6f13d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-797-sys3d8c6-uttf4fc915,fake,2.25,16000,main/DATA/wav/sys3d8c6-uttf4fc915.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-798-sys4017d-utt083fb1d,fake,1.9,16000,main/DATA/wav/sys4017d-utt083fb1d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-799-sys4017d-utt17a6bea,fake,1.32,16000,main/DATA/wav/sys4017d-utt17a6bea.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-800-sys4017d-utt1883688,fake,4.54,16000,main/DATA/wav/sys4017d-utt1883688.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-801-sys4017d-utt1e96f21,fake,1.58,16000,main/DATA/wav/sys4017d-utt1e96f21.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-802-sys4017d-utt2112200,fake,2.66,16000,main/DATA/wav/sys4017d-utt2112200.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-803-sys4017d-utt2805b79,fake,3.31,16000,main/DATA/wav/sys4017d-utt2805b79.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-804-sys4017d-utt2f4dba2,fake,5.32,16000,main/DATA/wav/sys4017d-utt2f4dba2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-805-sys4017d-utt3093d55,fake,3.61,16000,main/DATA/wav/sys4017d-utt3093d55.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-806-sys4017d-utt32d86c4,fake,1.83,16000,main/DATA/wav/sys4017d-utt32d86c4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-807-sys4017d-utt4413fd2,fake,5.21,16000,main/DATA/wav/sys4017d-utt4413fd2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-808-sys4017d-utt51047cc,fake,1.0,16000,main/DATA/wav/sys4017d-utt51047cc.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-809-sys4017d-utt5278b28,fake,3.67,16000,main/DATA/wav/sys4017d-utt5278b28.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-810-sys4017d-utt6163e99,fake,3.06,16000,main/DATA/wav/sys4017d-utt6163e99.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-811-sys4017d-utt6457d0c,fake,3.55,16000,main/DATA/wav/sys4017d-utt6457d0c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-812-sys4017d-utt6ccc4b5,fake,1.26,16000,main/DATA/wav/sys4017d-utt6ccc4b5.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-813-sys4017d-utt7b1349a,fake,2.77,16000,main/DATA/wav/sys4017d-utt7b1349a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-814-sys4017d-utt89eaa75,fake,1.0,16000,main/DATA/wav/sys4017d-utt89eaa75.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-815-sys4017d-utt8b9ff60,fake,1.71,16000,main/DATA/wav/sys4017d-utt8b9ff60.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-816-sys4017d-utt8bf1bf7,fake,4.61,16000,main/DATA/wav/sys4017d-utt8bf1bf7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-817-sys4017d-utt8e409f7,fake,2.79,16000,main/DATA/wav/sys4017d-utt8e409f7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-818-sys4017d-utt9584638,fake,2.24,16000,main/DATA/wav/sys4017d-utt9584638.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-819-sys4017d-utt9625747,fake,1.77,16000,main/DATA/wav/sys4017d-utt9625747.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-820-sys4017d-uttaa6ec87,fake,2.09,16000,main/DATA/wav/sys4017d-uttaa6ec87.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-821-sys4017d-uttab081d1,fake,5.0,16000,main/DATA/wav/sys4017d-uttab081d1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-822-sys4017d-uttb42de0f,fake,2.86,16000,main/DATA/wav/sys4017d-uttb42de0f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-823-sys4017d-uttb813e87,fake,5.86,16000,main/DATA/wav/sys4017d-uttb813e87.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-824-sys4017d-uttb8d822a,fake,3.49,16000,main/DATA/wav/sys4017d-uttb8d822a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-825-sys4017d-uttc24cdde,fake,2.07,16000,main/DATA/wav/sys4017d-uttc24cdde.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-826-sys4017d-uttc7da90a,fake,3.12,16000,main/DATA/wav/sys4017d-uttc7da90a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-827-sys4017d-uttcc32731,fake,5.86,16000,main/DATA/wav/sys4017d-uttcc32731.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-828-sys4017d-uttcf53f8e,fake,3.56,16000,main/DATA/wav/sys4017d-uttcf53f8e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-829-sys4017d-uttd0c3889,fake,4.2,16000,main/DATA/wav/sys4017d-uttd0c3889.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-830-sys4017d-uttd0dedf8,fake,4.24,16000,main/DATA/wav/sys4017d-uttd0dedf8.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-831-sys4017d-uttd5b20aa,fake,0.83,16000,main/DATA/wav/sys4017d-uttd5b20aa.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-832-sys4017d-uttdd6b508,fake,4.6,16000,main/DATA/wav/sys4017d-uttdd6b508.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-833-sys4017d-utteaad928,fake,1.54,16000,main/DATA/wav/sys4017d-utteaad928.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-834-sys4017d-uttf50aaee,fake,2.29,16000,main/DATA/wav/sys4017d-uttf50aaee.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-835-sys4017d-uttf7539f0,fake,3.25,16000,main/DATA/wav/sys4017d-uttf7539f0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-836-sys433f2-utt07fdcca,fake,3.29,16000,main/DATA/wav/sys433f2-utt07fdcca.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-837-sys433f2-utt0d74b94,fake,2.14,16000,main/DATA/wav/sys433f2-utt0d74b94.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-838-sys433f2-utt1078eb1,fake,2.14,16000,main/DATA/wav/sys433f2-utt1078eb1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-839-sys433f2-utt13c450c,fake,4.3,16000,main/DATA/wav/sys433f2-utt13c450c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-840-sys433f2-utt187a034,fake,3.1,16000,main/DATA/wav/sys433f2-utt187a034.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-841-sys433f2-utt1ee3c2a,fake,2.29,16000,main/DATA/wav/sys433f2-utt1ee3c2a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-842-sys433f2-utt21ecbc4,fake,2.26,16000,main/DATA/wav/sys433f2-utt21ecbc4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-843-sys433f2-utt3134bda,fake,4.17,16000,main/DATA/wav/sys433f2-utt3134bda.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-844-sys433f2-utt492a628,fake,3.6,16000,main/DATA/wav/sys433f2-utt492a628.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-845-sys433f2-utt4f7d97a,fake,3.42,16000,main/DATA/wav/sys433f2-utt4f7d97a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-846-sys433f2-utt50fc704,fake,3.1,16000,main/DATA/wav/sys433f2-utt50fc704.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-847-sys433f2-utt5913fb3,fake,2.6,16000,main/DATA/wav/sys433f2-utt5913fb3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-848-sys433f2-utt5afbb5c,fake,2.67,16000,main/DATA/wav/sys433f2-utt5afbb5c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-849-sys433f2-utt5fc5d6e,fake,3.29,16000,main/DATA/wav/sys433f2-utt5fc5d6e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-850-sys433f2-utt645dd10,fake,3.1,16000,main/DATA/wav/sys433f2-utt645dd10.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-851-sys433f2-utt6e737cb,fake,2.67,16000,main/DATA/wav/sys433f2-utt6e737cb.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-852-sys433f2-utt786dd29,fake,2.7,16000,main/DATA/wav/sys433f2-utt786dd29.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-853-sys433f2-utt8416952,fake,2.92,16000,main/DATA/wav/sys433f2-utt8416952.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-854-sys433f2-utt8e0439c,fake,2.05,16000,main/DATA/wav/sys433f2-utt8e0439c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-855-sys433f2-utt98bb2aa,fake,3.6,16000,main/DATA/wav/sys433f2-utt98bb2aa.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-856-sys433f2-utt9b84a3f,fake,3.42,16000,main/DATA/wav/sys433f2-utt9b84a3f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-857-sys433f2-utta80b6bd,fake,2.73,16000,main/DATA/wav/sys433f2-utta80b6bd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-858-sys433f2-uttab23733,fake,2.14,16000,main/DATA/wav/sys433f2-uttab23733.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-859-sys433f2-uttac7ba04,fake,2.7,16000,main/DATA/wav/sys433f2-uttac7ba04.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-860-sys433f2-uttaccc719,fake,3.29,16000,main/DATA/wav/sys433f2-uttaccc719.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-861-sys433f2-uttada0224,fake,2.05,16000,main/DATA/wav/sys433f2-uttada0224.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-862-sys433f2-uttbeeff92,fake,2.29,16000,main/DATA/wav/sys433f2-uttbeeff92.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-863-sys433f2-uttc368e93,fake,2.38,16000,main/DATA/wav/sys433f2-uttc368e93.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-864-sys433f2-uttce7d860,fake,2.7,16000,main/DATA/wav/sys433f2-uttce7d860.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-865-sys433f2-uttd06c2f7,fake,2.73,16000,main/DATA/wav/sys433f2-uttd06c2f7.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-866-sys433f2-uttd30c6cd,fake,2.14,16000,main/DATA/wav/sys433f2-uttd30c6cd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-867-sys433f2-uttd496a98,fake,2.88,16000,main/DATA/wav/sys433f2-uttd496a98.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-868-sys433f2-uttda63e40,fake,2.26,16000,main/DATA/wav/sys433f2-uttda63e40.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-869-sys433f2-utted97a28,fake,2.38,16000,main/DATA/wav/sys433f2-utted97a28.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-870-sys433f2-uttf393fbf,fake,2.67,16000,main/DATA/wav/sys433f2-uttf393fbf.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-871-sys433f2-uttf959163,fake,2.92,16000,main/DATA/wav/sys433f2-uttf959163.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-872-sys433f2-uttfdcd38c,fake,2.43,16000,main/DATA/wav/sys433f2-uttfdcd38c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-873-sys433f2-uttfdd4e0f,fake,2.43,16000,main/DATA/wav/sys433f2-uttfdd4e0f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-874-sys47c67-utt0239bf4,fake,2.07,16000,main/DATA/wav/sys47c67-utt0239bf4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-875-sys47c67-utt1434922,fake,1.69,16000,main/DATA/wav/sys47c67-utt1434922.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-876-sys47c67-utt1cb4159,fake,1.55,16000,main/DATA/wav/sys47c67-utt1cb4159.wav,-,-,-,1,PCM_S,16,-
